14.0,36.84522809,117.92478493,31.34
14.1,36.84522149,117.92478486,31.36
14.2,36.84521489,117.92478479,31.38
14.3,36.84520829,117.92478473,31.40
14.4,36.84520169,117.92478466,31.42
14.5,36.84519509,117.92478459,31.44
14.6,36.84518871,117.92478453,31.46
14.7,36.84518233,117.92478447,31.48
14.8,36.84517594,117.92478440,31.49
14.9,36.84516956,117.92478434,31.51
15.0,36.84516318,117.92478428,31.52
15.1,36.84515699,117.92478423,31.54
15.2,36.84515081,117.92478418,31.57
15.3,36.84514463,117.92478413,31.59
15.4,36.84513844,117.92478407,31.61
15.5,36.84513226,117.92478402,31.63
15.6,36.84512632,117.92478397,31.64
15.7,36.84512038,117.92478391,31.65
15.8,36.84511444,117.92478385,31.66
15.9,36.84510850,117.92478379,31.67
16.0,36.84510256,117.92478373,31.67
16.1,36.84509664,117.92478364,31.71
16.2,36.84509071,117.92478354,31.74
16.3,36.84508479,117.92478344,31.78
16.4,36.84507886,117.92478334,31.81
16.5,36.84507294,117.92478325,31.84
16.6,36.84506646,117.92478328,32.00
16.7,36.84505999,117.92478331,32.15
16.8,36.84505351,117.92478335,32.30
16.9,36.84504703,117.92478338,32.46
17.0,36.84504056,117.92478341,32.61
17.1,36.84503597,117.92478336,32.13
17.2,36.84503138,117.92478331,31.64
17.3,36.84502678,117.92478326,31.16
17.4,36.84502219,117.92478321,30.68
17.5,36.84501760,117.92478316,30.20
17.6,36.84501164,117.92478281,30.25
17.7,36.84500568,117.92478246,30.31
17.8,36.84499972,117.92478210,30.37
17.9,36.84499376,117.92478175,30.43
18.0,36.84498780,117.92478140,30.48
18.1,36.84498120,117.92478153,30.81
18.2,36.84497459,117.92478166,31.14
18.3,36.84496799,117.92478179,31.47
18.4,36.84496139,117.92478192,31.79
18.5,36.84495478,117.92478205,32.12
18.6,36.84495107,117.92478248,31.71
18.7,36.84494736,117.92478291,31.31
18.8,36.84494364,117.92478334,30.90
18.9,36.84493993,117.92478377,30.50
19.0,36.84493622,117.92478420,30.09
19.1,36.84492821,117.92478355,30.37
19.2,36.84492021,117.92478291,30.66
